Character,Radical,CharFreq,Radicals,Qwen_Token_IDs
裴,衣,1.4519,"['衣', '衤']",[112473]
裘,衣,1.684,"['衣', '衤']",[119084]
褒,衣,2.4988,"['衣', '衤']",[119095]
袅,衣,2.2123,"['衣', '衤']",[119210]
裳,衣,3.4025,"['衣', '衤']",[119468]
袤,衣,0.3358,"['衣', '衤']",[120761]
表,衣,955.9407,"['衣', '衤']",[20742]
装,衣,456.9975,"['衣', '衤']",[98641]
衣,衣,403.3679,"['衣', '衤']",[99741]
裁,衣,31.8173,"['衣', '衤']",[99985]
乱,乙,283.5556,"['乙', '乚', '乛']",[100397]
乳,乙,47.9358,"['乙', '乚', '乛']",[100489]
乙,乙,14.3556,"['乙', '乚', '乛']",[100916]
乞,乙,18.642,"['乙', '乚', '乛']",[113503]
也,乙,3393.0716,"['乙', '乚', '乛']",[74763]
书,乙,358.4346,"['乙', '乚', '乛']",[90286]
习,乙,288.8148,"['乙', '乚', '乛']",[99347]
乡,乙,122.9037,"['乙', '乚', '乛']",[99474]
买,乙,644.9136,"['乙', '乚', '乛']",[99565]
九,乙,168.0938,"['乙', '乚', '乛']",[99609]
弋,弋,0.321,['弋'],[119535]
弑,弋,0.3309,['弋'],[120995]
式,弋,461.0321,['弋'],[28330]
邑,邑,1.1259,"['邑', '阜', '阝']",[109015]
韵,音,13.4519,['音'],[101485]
韶,音,7.0568,['音'],[112713]
音,音,472.637,['音'],[78685]
廷,廴,10.0889,['廴'],[100981]
建,廴,256.8,['廴'],[25807]
延,廴,53.6049,['廴'],[99771]
甩,用,26.0691,['用'],[107001]
甫,用,2.1778,['用'],[111184]
用,用,1499.9654,['用'],[11622]
甬,用,0.6025,['用'],[119125]
甭,用,3.1901,['用'],[120076]
尤,尢,50.5531,"['尣', '尢', '兀']",[100207]
尴,尢,22.1136,"['尣', '尢', '兀']",[102731]
尬,尢,24.2914,"['尣', '尢', '兀']",[102732]
就,尢,5922.9284,"['尣', '尢', '兀']",[80158]
酿,酉,11.6198,['酉'],[101013]
酬,酉,14.7901,['酉'],[101763]
酷,酉,93.4272,['酉'],[102382]
醉,酉,142.4346,['酉'],[102587]
酱,酉,54.4543,['酉'],[102675]
醇,酉,10.9679,['酉'],[103032]
酵,酉,3.7679,['酉'],[103183]
醛,酉,1.7333,['酉'],[103389]
酝,酉,3.3383,['酉'],[103853]
醋,酉,30.4346,['酉'],[106960]
酶,酉,2.8346,['酉'],[108735]
酥,酉,10.4198,['酉'],[109881]
酯,酉,0.8938,['酉'],[112167]
酮,酉,1.9704,['酉'],[112437]
酚,酉,1.3432,['酉'],[117433]
酣,酉,2.4148,['酉'],[119252]
酌,酉,2.7901,['酉'],[119372]
酗,酉,3.2247,['酉'],[119404]
酪,酉,12.163,['酉'],[119452]
酋,酉,2.7259,['酉'],[120215]
酩,酉,0.6963,['酉'],[121158]
醐,酉,0.3605,['酉'],[121738]
醍,酉,0.4543,['酉'],[121739]
醚,酉,0.2074,['酉'],[121740]
醮,酉,0.1728,['酉'],[122010]
醺,酉,2.8049,['酉'],[122081]
配,酉,200.5975,['酉'],[54387]
酒,酉,559.1012,['酉'],[99525]
酸,酉,119.5852,['酉'],[99918]
醒,酉,466.9531,['酉'],[99951]
叔,又,98.0444,['又'],[100940]
叙,又,7.7728,['又'],[101009]
叠,又,14.3111,['又'],[101684]
叉,又,19.1901,['又'],[102940]
叛,又,31.0963,['又'],[103165]
叟,又,0.6963,['又'],[120158]
取,又,952.6617,['又'],[18158]
发,又,2698.6321,['又'],[28291]
变,又,722.5926,['又'],[74040]
及,又,234.6519,['又'],[81217]
反,又,437.921,['又'],[94443]
友,又,1370.1432,['又'],[97815]
受,又,720.5877,['又'],[99204]
双,又,353.6099,['又'],[99493]
又,又,1429.6346,['又'],[99518]
鲁,鱼,56.7062,"['鱼', '魚']",[100221]
鱼,鱼,304.5037,"['鱼', '魚']",[100655]
鲍,鱼,20.7259,"['鱼', '魚']",[108587]
鳞,鱼,4.9926,"['鱼', '魚']",[111272]
鲸,鱼,6.8988,"['鱼', '魚']",[111712]
鳌,鱼,0.8444,"['鱼', '魚']",[119155]
鲲,鱼,0.1778,"['鱼', '魚']",[119231]
鲤,鱼,4.8444,"['鱼', '魚']",[119296]
鲫,鱼,1.7481,"['鱼', '魚']",[119492]
鳍,鱼,0.6716,"['鱼', '魚']",[119521]
鳖,鱼,1.9309,"['鱼', '魚']",[119524]
鱿,鱼,5.4469,"['鱼', '魚']",[121004]
鲇,鱼,0.0988,"['鱼', '魚']",[121260]
鲈,鱼,1.0123,"['鱼', '魚']",[121261]
鲑,鱼,1.2346,"['鱼', '魚']",[121473]
鲛,鱼,0.2469,"['鱼', '魚']",[121476]
鲟,鱼,0.2815,"['鱼', '魚']",[121477]
鲡,鱼,0.0494,"['鱼', '魚']",[121648]
鲣,鱼,0.0642,"['鱼', '魚']",[121650]
鲥,鱼,0.1086,"['鱼', '魚']",[121651]
鲮,鱼,0.1531,"['鱼', '魚']",[121799]
鲱,鱼,0.2321,"['鱼', '魚']",[121800]
鳃,鱼,0.4346,"['鱼', '魚']",[121926]
鳅,鱼,0.3951,"['鱼', '魚']",[121927]
鳏,鱼,0.2469,"['鱼', '魚']",[121995]
鳕,鱼,0.9531,"['鱼', '魚']",[122039]
鳗,鱼,1.7481,"['鱼', '魚']",[122040]
鳝,鱼,1.2049,"['鱼', '魚']",[122074]
鳟,鱼,0.4543,"['鱼', '魚']",[122075]
鲭,鱼,0.5284,"['鱼', '魚']",[123563]
鲶,鱼,0.6321,"['鱼', '魚']","[99162, 114]"
鲜,鱼,222.2716,"['鱼', '魚']",[99705]
鲨,魚,9.8617,"['鱼', '魚']",[119494]
鳄,魚,7.1753,"['鱼', '魚']",[119516]
耀,羽,60.3753,['羽'],[100317]
翻,羽,249.6938,['羽'],[100712]
翼,羽,28.9531,['羽'],[101401]
羽,羽,47.0321,['羽'],[101433]
翔,羽,46.9432,['羽'],[102482]
翠,羽,17.0667,['羽'],[102722]
翰,羽,23.2296,['羽'],[103245]
翅,羽,27.279,['羽'],[103297]
翡,羽,7.5654,['羽'],[103331]
翁,羽,15.2691,['羽'],[108017]
翘,羽,11.9951,['羽'],[109416]
翟,羽,0.9185,['羽'],[116078]
翩,羽,3.4765,['羽'],[119496]
翎,羽,5.8123,['羽'],[120740]
翌,羽,0.6272,['羽'],[120824]
翱,羽,1.0667,['羽'],[121792]
翳,羽,0.1432,['羽'],[121866]
雨,雨,388.3753,['雨'],[100029]
雪,雨,437.2296,['雨'],[100167]
霸,雨,81.3086,['雨'],[100294]
霉,雨,39.1951,['雨'],[101807]
雾,雨,49.521,['雨'],[102393]
霆,雨,7.5062,['雨'],[103523]
霾,雨,6.5728,['雨'],[103786]
霍,雨,39.7333,['雨'],[104681]
霞,雨,10.3111,['雨'],[104897]
霜,雨,42.0444,['雨'],[105401]
霄,雨,5.7086,['雨'],[109564]
霖,雨,12.4494,['雨'],[110446]
霓,雨,3.4617,['雨'],[119097]
雳,雨,5.2543,['雨'],[119429]
雹,雨,1.4123,['雨'],[119453]
霎,雨,1.5111,['雨'],[119501]
霹,雨,5.6889,['雨'],[119527]
霭,雨,0.5481,['雨'],[122014]
霰,雨,0.3309,['雨'],[122057]
需,雨,579.837,['雨'],[58362]
雷,雨,137.3926,['雨'],[96465]
露,雨,115.2988,['雨'],[99760]
零,雨,96.6272,['雨'],[99822]
震,雨,74.2716,['雨'],[99974]
玉,玉,117.9111,"['王', '玉']",[100658]
璧,玉,1.5309,"['王', '玉']",[114764]
玺,玉,2.1975,"['王', '玉']",[115885]
肃,聿,15.0173,['聿'],[100927]
肇,聿,5.3926,['聿'],[101858]
肆,聿,13.2049,['聿'],[110544]
肄,聿,0.084,['聿'],[121264]
曲,曰,183.6395,['曰'],[100036]
替,曰,90.0099,['曰'],[100290]
曼,曰,69.2296,['曰'],[101267]
曹,曰,58.4,['曰'],[102263]
曰,曰,16.8691,['曰'],[104769]
曳,曰,4.4691,['曰'],[119607]
最,曰,2377.6494,['曰'],[31235]
更,曰,1248.0346,['曰'],[33126]
曾,曰,238.7852,['曰'],[99798]
脚,月,215.7383,['月'],[100037]
肤,月,154.4691,['月'],[100061]
朗,月,59.2988,['月'],[100106]
肯,月,215.4519,['月'],[100209]
胸,月,75.7926,['月'],[100277]
脉,月,29.6,['月'],[100297]
腿,月,130.3654,['月'],[100447]
腾,月,120.0049,['月'],[100494]
胃,月,112.4543,['月'],[100518]
胎,月,46.2123,['月'],[100521]
脂,月,39.4272,['月'],[100553]
脏,月,71.521,['月'],[100568]
胡,月,115.3037,['月'],[100693]
胶,月,34.4395,['月'],[100773]
胞,月,30.5728,['月'],[100804]
肠,月,65.916,['月'],[100859]
肺,月,40.5531,['月'],[100887]
腺,月,12.5778,['月'],[101002]
膜,月,40.7901,['月'],[101232]
腹,月,35.3975,['月'],[101317]
胆,月,57.9802,['月'],[101335]
肩,月,88.1185,['月'],[101343]
肝,月,29.2642,['月'],[101364]
肌,月,49.0963,['月'],[101408]
胖,月,106.5086,['月'],[101484]
肿,月,84.2963,['月'],[101561]
脆,月,44.7358,['月'],[101655]
脾,月,52.242,['月'],[101696]
腻,月,27.8568,['月'],[101736]
膀,月,31.6247,['月'],[101743]
肢,月,8.5531,['月'],[101775]
胀,月,14.2173,['月'],[101790]
腰,月,75.2988,['月'],[102113]
肖,月,27.6346,['月'],[102352]
腔,月,18.3309,['月'],[102504]
肾,月,16.9383,['月'],[102512]
胁,月,21.679,['月'],[102549]
肪,月,18.2173,['月'],[102596]
肚,月,126.9333,['月'],[102766]
臂,月,22.1975,['月'],[102768]
腊,月,26.8642,['月'],[103126]
脖,月,62.5926,['月'],[103130]
膏,月,25.9506,['月'],[103143]
膝,月,18.4494,['月'],[103335]
膨,月,5.1506,['月'],[103475]
胳,月,10.1975,['月'],[103574]
膊,月,10.2667,['月'],[103575]
腕,月,12.9877,['月'],[103610]
胚,月,1.5012,['月'],[103729]
腥,月,7.6346,['月'],[103774]
朦,月,8.3901,['月'],[103805]
胧,月,7.1259,['月'],[103806]
膳,月,3.6198,['月'],[103864]
肴,月,2.8543,['月'],[103871]
脊,月,8.2914,['月'],[109257]
胺,月,2.479,['月'],[110781]
肋,月,5.6,['月'],[111717]
朔,月,3.6642,['月'],[111838]
肛,月,2.2963,['月'],[112326]
朕,月,3.0074,['月'],[112576]
脐,月,3.4815,['月'],[113926]
肘,月,4.237,['月'],[114262]
脓,月,1.7432,['月'],[115623]
臀,月,12.1086,['月'],[117318]
腋,月,1.4272,['月'],[117675]
腑,月,2.5136,['月'],[118187]
腮,月,5.2296,['月'],[118598]
肽,月,1.1358,['月'],[118901]
腌,月,9.4025,['月'],[119122]
膺,月,0.6272,['月'],[119192]
肮,月,6.3012,['月'],[119335]
胰,月,1.9556,['月'],[119386]
脯,月,2.2272,['月'],[119415]
膛,月,3.921,['月'],[119491]
臊,月,1.4469,['月'],[119515]
肓,月,0.6173,['月'],[119741]
肱,月,0.2025,['月'],[119924]
胄,月,0.642,['月'],[120116]
胛,月,0.3802,['月'],[120177]
胝,月,0.0444,['月'],[120182]
胫,月,0.4444,['月'],[120184]
胥,月,0.8691,['月'],[120264]
胯,月,1.2444,['月'],[120448]
胱,月,1.6543,['月'],[120449]
胴,月,0.158,['月'],[120450]
胭,月,1.2889,['月'],[120451]
脍,月,0.2272,['月'],[120452]
胼,月,0.0395,['月'],[120453]
腓,月,0.8099,['月'],[120999]
腆,月,1.6494,['月'],[121000]
腴,月,0.3259,['月'],[121001]
腚,月,0.879,['月'],[121002]
腱,月,1.1901,['月'],[121003]
腼,月,1.3877,['月'],[121253]
腭,月,0.1432,['月'],[121254]
膈,月,0.4395,['月'],[121471]
膘,月,1.3926,['月'],[121646]
臆,月,1.2593,['月'],[121921]
臃,月,1.3481,['月'],[121922]
有,月,9599.9556,['月'],[18830]
期,月,682.2765,['月'],[22704]
能,月,3392.8198,['月'],[26232]
服,月,546.3556,['月'],[43209]
月,月,716.8346,['月'],[9754]
股,月,134.163,['月'],[99223]
育,月,105.758,['月'],[99241]
望,月,901.2988,['月'],[99317]
朋,月,870.4198,['月'],[99574]
背,月,193.3728,['月'],[99583]
脸,月,260.0444,['月'],[99684]
脱,月,121.9062,['月'],[99694]
胜,月,188.2815,['月'],[99813]
朝,月,95.5901,['月'],[99816]
脑,月,327.8074,['月'],[99931]
肥,月,142.1679,['月'],[99971]
长,长,1007.6741,"['長', '长']",[45861]
爬,爪,71.921,['爪'],[102377]
爪,爪,16.1827,['爪'],[108302]
爰,爪,0.4247,['爪'],[120172]
爵,爫,19.2049,['爫'],[103085]
爱,爫,2633.6889,['爫'],[99242]
支,支,393.4667,['支'],[45356]
处,夂,470.1136,['夂'],[44290]
备,夂,416.8691,['夂'],[56278]
复,夂,378.0642,['夂'],[58364]
歧,止,14.0444,['止'],[101802]
歪,止,19.3531,['止'],[107687]
歩,止,0.4,['止'],[143852]
此,止,595.8321,['止'],[31991]
正,止,1244.7901,['止'],[36556]
步,止,325.8469,['止'],[64682]
止,止,186.321,['止'],[81433]
武,止,207.0963,['止'],[99669]
臻,至,1.6741,['至'],[112542]
至,至,537.9951,['至'],[56137]
致,至,155.5358,['至'],[99299]
豹,豸,25.0568,['豸'],[106986]
貂,豸,53.9654,['豸'],[119040]
豺,豸,0.5679,['豸'],[119385]
貌,豸,74.8691,['豸'],[99995]
船,舟,153.1556,['舟'],[100031]
舰,舟,16.4099,['舟'],[100960]
艇,舟,11.7728,['舟'],[101732]
舶,舟,0.7309,['舟'],[102127]
舟,舟,40.6568,['舟'],[102748]
艘,舟,10.8346,['舟'],[102984]
舱,舟,10.084,['舟'],[106407]
舵,舟,1.7679,['舟'],[119029]
舢,舟,0.0543,['舟'],[120168]
舷,舟,0.7951,['舟'],[120738]
航,舟,137.9012,['舟'],[99440]
般,舟,136.3704,['舟'],[99791]
竹,竹,49.8667,"['⺮', '竹']",[102045]
篑,竹,0.3259,"['⺮', '竹']",[121639]
雄,隹,192.9877,['隹'],[100759]
雕,隹,40.084,['隹'],[100903]
雇,隹,35.116,['隹'],[101816]
雀,隹,37.2988,['隹'],[103064]
雁,隹,4.8642,['隹'],[107181]
雌,隹,4.716,['隹'],[113724]
雍,隹,4.4494,['隹'],[113918]
雏,隹,2.963,['隹'],[119065]
隼,隹,0.3802,['隹'],[120436]
隽,隹,0.6568,['隹'],[120437]
集,隹,263.2988,['隹'],[42067]
雅,隹,86.4593,['隹'],[71025]
难,隹,791.442,['隹'],[99349]
孔,子,48.2914,['子'],[100451]
孤,子,128.8938,['子'],[100548]
孙,子,46.6617,['子'],[100685]
孵,子,13.5605,['子'],[101671]
孟,子,9.9753,['子'],[104600]
孝,子,22.6321,['子'],[104826]
孜,子,2.2222,['子'],[112561]
孚,子,0.9086,['子'],[115125]
孽,子,22.7802,['子'],[116875]
孢,子,0.7062,['子'],[119044]
孰,子,10.963,['子'],[119114]
孑,子,1.0074,['子'],[119536]
孛,子,0.3654,['子'],[119681]
孪,子,0.6025,['子'],[120198]
孬,子,1.2494,['子'],[120345]
孳,子,0.0642,['子'],[121038]
孱,子,0.2815,['子'],[121075]
孺,子,0.4346,['子'],[121949]
孖,子,0.8296,['子'],[122178]
字,子,458.5333,['子'],[18600]
存,子,206.8049,['子'],[24360]
子,子,3283.4173,['子'],[44729]
学,子,1166.4395,['子'],[47764]
季,子,184.7457,['子'],[99377]
孩,子,758.1975,['子'],[99406]
孕,子,46.9926,['子'],[99983]
臭,自,59.7728,['自'],[105824]
自,自,3079.6642,['自'],[35926]
逐,辶,41.3235,['辶'],[100062]
遍,辶,130.5284,['辶'],[100094]
迪,辶,100.1827,['辶'],[100222]
逃,辶,104.4593,['辶'],[100248]
邀,辶,53.5852,['辶'],[100257]
迁,辶,19.1407,['辶'],[100287]
迟,辶,87.442,['辶'],[100327]
返,辶,56.4099,['辶'],[100514]
递,辶,52.158,['辶'],[100520]
逆,辶,45.9901,['辶'],[100531]
迅,辶,45.9901,['辶'],[100723]
遭,辶,113.6642,['辶'],[100840]
迈,辶,39.679,['辶'],[100894]
遵,辶,17.6049,['辶'],[100911]
遥,辶,45.7728,['辶'],[100954]
逻,辶,13.1111,['辶'],[101414]
辽,辶,13.1457,['辶'],[101528]
逝,辶,33.6,['辶'],[101649]
遣,辶,7.2,['辶'],[101754]
迄,辶,2.242,['辶'],[101857]
逼,辶,164.1333,['辶'],[102328]
逢,辶,32.3358,['辶'],[102851]
逾,辶,3.442,['辶'],[102911]
逛,辶,98.7802,['辶'],[102946]
逊,辶,22.4494,['辶'],[103108]
遏,辶,1.4123,['辶'],[103510]
逮,辶,19.842,['辶'],[103590]
迭,辶,4.0148,['辶'],[103596]
逍,辶,8.4395,['辶'],[103768]
遴,辶,0.0741,['辶'],[103826]
逸,辶,20.9531,['辶'],[104815]
遂,辶,8.4494,['辶'],[105858]
遮,辶,20.0049,['辶'],[106515]
逗,辶,38.7901,['辶'],[107463]
迦,辶,3.921,['辶'],[112806]
遁,辶,1.5704,['辶'],[118448]
遐,辶,1.837,['辶'],[119053]
逞,辶,6.7506,['辶'],[119178]
迥,辶,0.721,['辶'],[119212]
迂,辶,2.242,['辶'],[119304]
迢,辶,1.7383,['辶'],[119343]
迩,辶,2.8642,['辶'],[119926]
逅,辶,8.2074,['辶'],[120165]
迸,辶,1.1457,['辶'],[120213]
遒,辶,0.0938,['辶'],[121037]
遨,辶,0.8296,['辶'],[121099]
遢,辶,5.3136,['辶'],[121191]
遛,辶,5.1951,['辶'],[121268]
邂,辶,8.1531,['辶'],[121809]
邃,辶,2.1037,['辶'],[121945]
邋,辶,5.4667,['辶'],[122002]
选,辶,746.9728,['辶'],[30767]
通,辶,590.5877,['辶'],[31935]
送,辶,524.8543,['辶'],[36605]
过,辶,4522.7704,['辶'],[38182]
进,辶,749.116,['辶'],[41299]
述,辶,33.3432,['辶'],[41932]
这,辶,7190.5037,['辶'],[43288]
道,辶,2396.7111,['辶'],[44793]
连,辶,472.637,['辶'],[54926]
退,辶,128.4,['辶'],[55806]
近,辶,398.1037,['辶'],[59258]
造,辶,283.0667,['辶'],[66078]
运,辶,647.1951,['辶'],[90840]
达,辶,526.2173,['辶'],[93488]
速,辶,818.8049,['辶'],[94299]
还,辶,3703.8222,['辶'],[97706]
边,辶,817.1309,['辶'],[99319]
适,辶,208.4494,['辶'],[99340]
远,辶,508.1185,['辶'],[99427]
迷,辶,227.8963,['辶'],[99589]
追,辶,204.3753,['辶'],[99626]
迎,辶,245.5309,['辶'],[99641]
违,辶,39.9753,['辶'],[99647]
遇,辶,358.8049,['辶'],[99688]
遗,辶,110.0296,['辶'],[99712]
避,辶,78.5531,['辶'],[99753]
透,辶,99.1407,['辶'],[99844]
途,辶,87.037,['辶'],[99863]
迹,辶,86.5877,['辶'],[99993]
迫,辶,54.8099,['辶'],[99994]
趋,走,15.7284,['走'],[100083]
赴,走,12.9531,['走'],[100839]
趁,走,42.2815,['走'],[103083]
趟,走,28.642,['走'],[103476]
赵,走,70.3309,['走'],[103959]
赳,走,0.2765,['走'],[120021]
趄,走,0.0296,['走'],[120859]
趔,走,0.0346,['走'],[121105]
超,走,1189.7877,['走'],[71304]
起,走,3212.4494,['走'],[71618]
越,走,533.1753,['走'],[99236]
走,走,1060.6222,['走'],[99314]
趣,走,166.1284,['走'],[99594]
赶,走,313.3037,['走'],[99970]
践,足,11.1704,['足'],[100051]
跌,足,40.3951,['足'],[100264]
跳,足,171.7481,['足'],[100421]
跃,足,39.9654,['足'],[100560]
踏,足,54.4889,['足'],[100875]
踪,足,67.2988,['足'],[100937]
蹈,足,32.7259,['足'],[102739]
躁,足,40.1235,['足'],[103386]
趴,足,25.8123,['足'],[103708]
踊,足,1.2198,['足'],[103783]
跻,足,0.7901,['足'],[103784]
踩,足,31.2296,['足'],[105541]
踢,足,34.4889,['足'],[105867]
跪,足,18.9432,['足'],[107296]
蹲,足,15.437,['足'],[107751]
蹄,足,11.7679,['足'],[110861]
蹭,足,11.8222,['足'],[110945]
蹦,足,10.7062,['足'],[112198]
跋,足,3.3679,['足'],[113999]
趾,足,7.7333,['足'],[115702]
蹬,足,2.9185,['足'],[119050]
踹,足,3.8519,['足'],[119052]
跛,足,0.7457,['足'],[119431]
跷,足,2.4346,['足'],[119455]
跺,足,1.4519,['足'],[119456]
跤,足,6.1975,['足'],[119457]
踱,足,0.5037,['足'],[119502]
蹂,足,1.7679,['足'],[119503]
蹋,足,2.5827,['足'],[119511]
躏,足,1.7235,['足'],[119528]
跄,足,0.3259,['足'],[120655]
跚,足,1.2444,['足'],[120920]
跎,足,2,['足'],[120921]
跆,足,1.5259,['足'],[120923]
踌,足,1.2543,['足'],[121412]
踉,足,0.321,['足'],[121413]
踝,足,5.6198,['足'],[121601]
踟,足,0.1383,['足'],[121602]
踯,足,0.1235,['足'],[121606]
踞,足,0.7062,['足'],[121608]
踵,足,1.3383,['足'],[121757]
蹉,足,2.0938,['足'],[121759]
蹑,足,0.3111,['足'],[121877]
蹒,足,1.1506,['足'],[121878]
蹊,足,1.2247,['足'],[121879]
蹙,足,0.2667,['足'],[121967]
躇,足,1.3679,['足'],[121974]
蹩,足,1.4765,['足'],[122000]
蹰,足,0.0691,['足'],[122018]
蹶,足,0.6519,['足'],[122019]
蹼,足,0.2667,['足'],[122021]
蹴,足,0.237,['足'],[122022]
蹿,足,1.3481,['足'],[122024]
躅,足,0.1136,['足'],[122060]
跩,足,0.1975,['足'],"[35496, 102]"
路,足,834.2963,['足'],[45995]
蹟,足,0.2716,['足'],"[99268, 253]"
足,足,252.6519,['足'],[99336]
跟,足,861.6049,['足'],[99557]
跑,足,224.5235,['足'],[99803]
距,足,106.6716,['足'],[99946]
跨,足,33.4765,['足'],[99960]
附,阝,60.6716,"['邑', '阜', '阝']",[100093]
阴,阝,112.6469,"['邑', '阜', '阝']",[100205]
阻,阝,67.8864,"['邑', '阜', '阝']",[100318]
陈,阝,122.2173,"['邑', '阜', '阝']",[100348]
陪,阝,263.5506,"['邑', '阜', '阝']",[100522]
陷,阝,46.9926,"['邑', '阜', '阝']",[100580]
郁,阝,90.9728,"['邑', '阜', '阝']",[100601]
邻,阝,39.3877,"['邑', '阜', '阝']",[100603]
隆,阝,42.0395,"['邑', '阜', '阝']",[100767]
郑,阝,30.9185,"['邑', '阜', '阝']",[100778]
邦,阝,34.5432,"['邑', '阜', '阝']",[101285]
陌,阝,53.042,"['邑', '阜', '阝']",[101583]
隙,阝,4.9235,"['邑', '阜', '阝']",[101817]
陵,阝,35.7531,"['邑', '阜', '阝']",[102221]
陶,阝,17.0519,"['邑', '阜', '阝']",[102350]
邓,阝,14.0494,"['邑', '阜', '阝']",[102473]
邪,阝,46.2519,"['邑', '阜', '阝']",[102494]
隧,阝,6.884,"['邑', '阜', '阝']",[103024]
郊,阝,7.6593,"['邑', '阜', '阝']",[103074]
阱,阝,7.2691,"['邑', '阜', '阝']",[103426]
陀,阝,16.6469,"['邑', '阜', '阝']",[103441]
邢,阝,1.2395,"['邑', '阜', '阝']",[103628]
陛,阝,6.3654,"['邑', '阜', '阝']",[103663]
郴,阝,1.1753,"['邑', '阜', '阝']",[103879]
阪,阝,2.0444,"['邑', '阜', '阝']",[103892]
郭,阝,33.7383,"['邑', '阜', '阝']",[104161]
郎,阝,78.1284,"['邑', '阜', '阝']",[104462]
郡,阝,6.1827,"['邑', '阜', '阝']",[106317]
鄂,阝,2.0395,"['邑', '阜', '阝']",[107088]
邱,阝,4.4,"['邑', '阜', '阝']",[107536]
邵,阝,3.1852,"['邑', '阜', '阝']",[108240]
邹,阝,1.8815,"['邑', '阜', '阝']",[108686]
郝,阝,2.9877,"['邑', '阜', '阝']",[109473]
阮,阝,1.5111,"['邑', '阜', '阝']",[110291]
隋,阝,3.6889,"['邑', '阜', '阝']",[110740]
陇,阝,1.0568,"['邑', '阜', '阝']",[112202]
鄙,阝,23.6,"['邑', '阜', '阝']",[116296]
陨,阝,2.3852,"['邑', '阜', '阝']",[117454]
陡,阝,1.921,"['邑', '阜', '阝']",[117901]
邸,阝,1.2099,"['邑', '阜', '阝']",[119064]
隅,阝,1.2593,"['邑', '阜', '阝']",[119167]
陋,阝,8.1432,"['邑', '阜', '阝']",[119182]
隘,阝,2.642,"['邑', '阜', '阝']",[119446]
邬,阝,0.4049,"['邑', '阜', '阝']",[119636]
陲,阝,0.2222,"['邑', '阜', '阝']",[120531]
除,阝,321.7086,"['邑', '阜', '阝']",[20755]
部,阝,702.1037,"['邑', '阜', '阝']",[32948]
限,阝,182.2123,"['邑', '阜', '阝']",[47149]
邮,阝,66.7951,"['邑', '阜', '阝']",[64473]
